measurement_id,component_id,lot_id_cmm,feature_name,nominal_value,upper_tolerance,lower_tolerance,measured_value,measurement_timestamp,cmm_machine_id,inspector_id,result,production_order_id,part_id,lot_id_erp,production_timestamp,quantity,machine_id,operator_id,shift,plant_code,status,pass_flag,z_score,anomaly_z,anomaly_iforest
M0000400,PART-027,LOT-00400,width,10,10.1,9.9,9.972,1/15/2024 1:13,CMM1,QC002,pass,PO000400,PART-027,LOT-00400,2024-01-14 16:13:00,160,M002,OP072,2,PLANT3,in_progress,True,-0.5724050796017983,False,False
M0000401,PART-012,LOT-00401,length,20,20.2,19.8,19.96,1/30/2024 9:45,CMM2,QC011,pass,PO000401,PART-012,LOT-00401,2024-01-29 11:45:00,367,M014,OP072,1,PLANT2,completed,True,-0.2646707926101754,False,False
M0000402,PART-023,LOT-00402,width,10,10.1,9.9,9.929,1/31/2024 12:40,CMM3,QC016,pass,PO000402,PART-023,LOT-00402,2024-01-30 06:40:00,363,M013,OP068,1,PLANT2,completed,True,-0.5737299268525632,False,False
M0000403,PART-027,LOT-00403,parallelism,0,0.1,0.0,-0.018,1/7/2024 19:59,CMM3,QC007,fail,PO000403,PART-027,LOT-00403,2024-01-07 18:59:00,173,M013,OP024,2,PLANT3,completed,False,-0.8802009873957825,False,False
M0000404,PART-015,LOT-00404,outer_diameter,100,100.5,99.5,99.873,1/16/2024 12:29,CMM3,QC016,pass,PO000404,PART-015,LOT-00404,2024-01-14 16:29:00,459,M005,OP060,2,PLANT1,completed,True,2.197480796933433,False,False
M0000405,PART-027,LOT-00405,outer_diameter,100,100.5,99.5,100.025,1/26/2024 18:42,CMM2,QC004,pass,PO000405,PART-027,LOT-00405,2024-01-26 08:42:00,291,M005,OP050,1,PLANT1,completed,True,2.2021639779128814,False,False
M0000406,PART-022,LOT-00406,angle,45,46.0,44.0,45.114,1/31/2024 16:22,CMM3,QC005,pass,PO000406,PART-022,LOT-00406,2024-01-30 10:22:00,60,M015,OP048,1,PLANT1,completed,True,0.5103340386861083,False,False
M0000407,PART-013,LOT-00407,bore_diameter,50,50.4,49.6,50.25,1/3/2024 17:17,CMM2,QC002,pass,PO000407,PART-013,LOT-00407,2024-01-03 08:17:00,157,M013,OP087,1,PLANT3,completed,True,0.6685762591495621,False,False
M0000408,PART-005,LOT-00408,length,20,20.2,19.8,20.063,1/10/2024 7:31,CMM2,QC011,pass,PO000408,PART-005,LOT-00408,2024-01-09 13:31:00,431,M019,OP093,1,PLANT3,completed,True,-0.26149732128857583,False,False
M0000409,PART-031,LOT-00409,bore_diameter,50,50.4,49.6,49.923,1/11/2024 9:09,CMM2,QC019,pass,PO000409,PART-031,LOT-00409,2024-01-10 12:09:00,465,M011,OP039,1,PLANT1,completed,True,0.6585012579635128,False,False
M0000410,PART-013,LOT-00410,bore_diameter,50,50.4,49.6,49.88,1/8/2024 7:08,CMM3,QC002,pass,PO000410,PART-013,LOT-00410,2024-01-06 08:08:00,402,M016,OP032,1,PLANT3,completed,True,0.6571764107127479,False,False
M0000411,PART-014,LOT-00411,width,10,10.1,9.9,10.016,1/20/2024 8:13,CMM2,QC015,pass,PO000411,PART-014,LOT-00411,2024-01-19 01:13:00,488,M008,OP071,3,PLANT2,completed,True,-0.5710494219498529,False,False
M0000412,PART-025,LOT-00412,width,10,10.1,9.9,9.956,1/23/2024 11:16,CMM1,QC010,pass,PO000412,PART-025,LOT-00412,2024-01-22 05:16:00,293,M012,OP040,3,PLANT2,completed,True,-0.5728980460206876,False,False
M0000413,PART-032,LOT-00413,flatness,0,0.1,0.0,0.061,1/22/2024 18:00,CMM1,QC007,pass,PO000413,PART-032,LOT-00413,2024-01-22 05:00:00,70,M016,OP098,3,PLANT2,delayed,True,-0.8777669657025167,False,False
M0000414,PART-024,LOT-00414,thickness,5,5.05,4.95,5.02,1/15/2024 19:47,CMM3,QC002,pass,PO000414,PART-024,LOT-00414,2024-01-15 05:47:00,231,M002,OP073,3,PLANT1,completed,True,-0.7249781862480255,False,False
M0000415,PART-002,LOT-00415,bore_diameter,50,50.4,49.6,50.452,1/13/2024 6:50,CMM3,QC010,fail,PO000415,PART-002,LOT-00415,2024-01-12 20:50:00,303,M019,OP075,2,PLANT3,completed,False,0.674799960188039,False,False
M0000416,PART-010,LOT-00416,width,10,10.1,9.9,9.984,1/11/2024 5:17,CMM3,QC009,pass,PO000416,PART-010,LOT-00416,2024-01-09 22:17:00,188,M008,OP049,3,PLANT3,in_progress,True,-0.5720353547876313,False,False
M0000417,PART-032,LOT-00417,outer_diameter,100,100.5,99.5,99.714,1/27/2024 13:26,CMM3,QC014,pass,PO000417,PART-032,LOT-00417,2024-01-26 01:26:00,355,M011,OP033,3,PLANT2,delayed,True,2.192581943145721,False,True
M0000418,PART-042,LOT-00418,angle,45,46.0,44.0,45.451,1/24/2024 9:51,CMM2,QC005,pass,PO000418,PART-042,LOT-00418,2024-01-23 07:51:00,255,M006,OP094,1,PLANT2,completed,True,0.5207171438839635,False,False
M0000419,PART-047,LOT-00419,parallelism,0,0.1,0.0,-0.004,1/26/2024 18:58,CMM1,QC017,fail,PO000419,PART-047,LOT-00419,2024-01-25 20:58:00,270,M006,OP070,2,PLANT3,delayed,False,-0.8797696417792543,False,False
M0000420,PART-034,LOT-00420,flatness,0,0.1,0.0,0.041,1/3/2024 9:56,CMM1,QC015,pass,PO000420,PART-034,LOT-00420,2024-01-02 12:56:00,449,M003,OP086,1,PLANT1,completed,True,-0.8783831737261283,False,False
M0000421,PART-027,LOT-00421,angle,45,46.0,44.0,44.469,1/7/2024 9:10,CMM1,QC006,pass,PO000421,PART-027,LOT-00421,2024-01-07 06:10:00,451,M008,OP009,1,PLANT3,completed,True,0.490461329924635,False,False
M0000422,PART-014,LOT-00422,length,20,20.2,19.8,19.96,1/24/2024 8:23,CMM1,QC010,pass,PO000422,PART-014,LOT-00422,2024-01-24 00:23:00,253,M012,OP008,3,PLANT3,completed,True,-0.2646707926101754,False,False
M0000423,PART-040,LOT-00423,bore_diameter,50,50.4,49.6,50.001,1/24/2024 22:47,CMM2,QC015,pass,PO000423,PART-040,LOT-00423,2024-01-22 23:47:00,357,M016,OP003,3,PLANT1,completed,True,0.6609044692555979,False,False
M0000424,PART-027,LOT-00424,outer_diameter,100,100.5,99.5,100.008,1/1/2024 17:56,CMM3,QC012,pass,PO000424,PART-027,LOT-00424,2024-01-01 12:56:00,28,M017,OP093,1,PLANT2,completed,True,2.201640201092811,False,False
M0000425,PART-019,LOT-00425,bore_diameter,50,50.4,49.6,49.94,1/2/2024 0:43,CMM3,QC006,pass,PO000425,PART-019,LOT-00425,2024-01-01 18:43:00,277,M014,OP023,2,PLANT1,delayed,True,0.6590250347835825,False,False
M0000426,PART-034,LOT-00426,bore_diameter,50,50.4,49.6,50.083,1/8/2024 20:38,CMM2,QC014,pass,PO000426,PART-034,LOT-00426,2024-01-07 18:38:00,143,M007,OP080,2,PLANT3,completed,True,0.6634309221524053,False,False
M0000427,PART-023,LOT-00427,bore_diameter,50,50.4,49.6,49.858,1/13/2024 10:59,CMM1,QC007,pass,PO000427,PART-023,LOT-00427,2024-01-13 03:59:00,427,M013,OP011,3,PLANT2,delayed,True,0.656498581886775,False,False
M0000428,PART-030,LOT-00428,length,20,20.2,19.8,19.991,1/28/2024 4:07,CMM2,QC009,pass,PO000428,PART-030,LOT-00428,2024-01-26 17:07:00,144,M008,OP039,2,PLANT3,in_progress,True,-0.2637156701735775,False,False
M0000429,PART-006,LOT-00429,parallelism,0,0.1,0.0,0.004,1/30/2024 20:03,CMM3,QC018,pass,PO000429,PART-006,LOT-00429,2024-01-30 18:03:00,459,M002,OP012,2,PLANT2,completed,True,-0.8795231585698097,False,False
M0000430,PART-036,LOT-00430,flatness,0,0.1,0.0,0.017,1/23/2024 17:55,CMM1,QC011,pass,PO000430,PART-036,LOT-00430,2024-01-22 15:55:00,48,M001,OP090,2,PLANT1,completed,True,-0.8791226233544621,False,False
M0000431,PART-028,LOT-00431,length,20,20.2,19.8,20.047,1/31/2024 23:24,CMM2,QC018,pass,PO000431,PART-028,LOT-00431,2024-01-30 08:24:00,421,M011,OP073,1,PLANT1,in_progress,True,-0.261990287707465,False,False
M0000432,PART-003,LOT-00432,thickness,5,5.05,4.95,4.981,1/11/2024 19:57,CMM1,QC005,pass,PO000432,PART-003,LOT-00432,2024-01-11 10:57:00,128,M019,OP061,1,PLANT2,completed,True,-0.726179791894068,False,False
M0000433,PART-005,LOT-00433,length,20,20.2,19.8,19.898,1/14/2024 10:14,CMM3,QC018,pass,PO000433,PART-005,LOT-00433,2024-01-13 18:14:00,480,M018,OP073,2,PLANT3,completed,True,-0.2665810374833713,False,False
M0000434,PART-021,LOT-00434,length,20,20.2,19.8,20.085,1/3/2024 3:06,CMM2,QC007,pass,PO000434,PART-021,LOT-00434,2024-01-01 17:06:00,126,M019,OP019,2,PLANT3,in_progress,True,-0.260819492462603,False,False
M0000435,PART-005,LOT-00435,outer_diameter,100,100.5,99.5,100.055,1/15/2024 19:53,CMM1,QC015,pass,PO000435,PART-005,LOT-00435,2024-01-14 14:53:00,103,M019,OP031,2,PLANT3,in_progress,True,2.203088289948299,False,False
M0000436,PART-025,LOT-00436,outer_diameter,100,100.5,99.5,99.875,1/25/2024 16:26,CMM1,QC003,pass,PO000436,PART-025,LOT-00436,2024-01-25 14:26:00,189,M013,OP097,2,PLANT3,completed,True,2.1975424177357943,False,False
M0000437,PART-045,LOT-00437,outer_diameter,100,100.5,99.5,100.259,1/4/2024 15:39,CMM3,QC005,pass,PO000437,PART-045,LOT-00437,2024-01-04 13:39:00,276,M012,OP007,1,PLANT1,completed,True,2.2093736117891365,False,False
M0000438,PART-005,LOT-00438,flatness,0,0.1,0.0,0.004,1/18/2024 4:01,CMM3,QC004,pass,PO000438,PART-005,LOT-00438,2024-01-16 12:01:00,329,M020,OP077,1,PLANT2,delayed,True,-0.8795231585698097,False,False
M0000439,PART-021,LOT-00439,thickness,5,5.05,4.95,5.02,1/3/2024 22:21,CMM1,QC019,pass,PO000439,PART-021,LOT-00439,2024-01-02 08:21:00,344,M009,OP058,1,PLANT2,completed,True,-0.7249781862480255,False,False
M0000440,PART-036,LOT-00440,flatness,0,0.1,0.0,0.121,1/18/2024 7:03,CMM3,QC019,fail,PO000440,PART-036,LOT-00440,2024-01-18 02:03:00,241,M006,OP088,3,PLANT3,completed,False,-0.8759183416316819,False,False
M0000441,PART-006,LOT-00441,outer_diameter,100,100.5,99.5,100.011,1/30/2024 16:41,CMM3,QC005,pass,PO000441,PART-006,LOT-00441,2024-01-29 03:41:00,171,M008,OP092,3,PLANT1,completed,True,2.201732632296353,False,False
M0000442,PART-010,LOT-00442,angle,45,46.0,44.0,45.687,1/19/2024 7:03,CMM3,QC020,pass,PO000442,PART-010,LOT-00442,2024-01-18 07:03:00,384,M005,OP095,1,PLANT2,completed,True,0.5279883985625801,False,False
M0000443,PART-007,LOT-00443,length,20,20.2,19.8,20.117,1/7/2024 1:57,CMM2,QC014,pass,PO000443,PART-007,LOT-00443,2024-01-05 03:57:00,22,M010,OP057,3,PLANT2,completed,True,-0.2598335596248245,False,False
M0000444,PART-007,LOT-00444,width,10,10.1,9.9,9.992,1/7/2024 2:43,CMM1,QC009,pass,PO000444,PART-007,LOT-00444,2024-01-07 00:43:00,64,M006,OP056,3,PLANT2,completed,True,-0.5717888715781867,False,False
M0000445,PART-033,LOT-00445,outer_diameter,100,100.5,99.5,100.162,1/20/2024 1:41,CMM1,QC017,pass,PO000445,PART-033,LOT-00445,2024-01-19 13:41:00,72,M001,OP012,1,PLANT2,completed,True,2.2063850028746206,False,False
M0000446,PART-039,LOT-00446,outer_diameter,100,100.5,99.5,100.108,1/29/2024 16:13,CMM3,QC004,pass,PO000446,PART-039,LOT-00446,2024-01-28 05:13:00,421,M011,OP050,3,PLANT1,completed,True,2.204721241210869,False,False
M0000447,PART-025,LOT-00447,thickness,5,5.05,4.95,4.926,1/6/2024 16:30,CMM3,QC008,fail,PO000447,PART-025,LOT-00447,2024-01-04 20:30:00,391,M018,OP032,2,PLANT3,completed,False,-0.7278743639589998,False,False
M0000448,PART-044,LOT-00448,length,20,20.2,19.8,20.091,1/18/2024 14:51,CMM2,QC019,pass,PO000448,PART-044,LOT-00448,2024-01-18 07:51:00,106,M005,OP035,1,PLANT2,completed,True,-0.26063463005551957,False,False
M0000449,PART-010,LOT-00449,bore_diameter,50,50.4,49.6,49.871,1/5/2024 1:06,CMM1,QC017,pass,PO000449,PART-010,LOT-00449,2024-01-03 21:06:00,105,M014,OP036,2,PLANT2,completed,True,0.6568991171021227,False,False
M0000450,PART-005,LOT-00450,angle,45,46.0,44.0,45.229,1/18/2024 22:26,CMM3,QC009,pass,PO000450,PART-005,LOT-00450,2024-01-17 10:26:00,148,M008,OP093,1,PLANT3,completed,True,0.513877234821875,False,False
M0000451,PART-040,LOT-00451,bore_diameter,50,50.4,49.6,50.141,1/10/2024 21:35,CMM2,QC004,pass,PO000451,PART-040,LOT-00451,2024-01-09 21:35:00,254,M004,OP018,2,PLANT2,completed,True,0.6652179254208789,False,False
M0000452,PART-026,LOT-00452,thickness,5,5.05,4.95,4.971,1/17/2024 10:52,CMM2,QC017,pass,PO000452,PART-026,LOT-00452,2024-01-16 02:52:00,450,M020,OP049,3,PLANT2,completed,True,-0.7264878959058738,False,False
M0000453,PART-028,LOT-00453,width,10,10.1,9.9,9.961,1/31/2024 3:06,CMM1,QC009,pass,PO000453,PART-028,LOT-00453,2024-01-30 15:06:00,324,M005,OP039,2,PLANT2,completed,True,-0.5727439940147847,False,False
M0000454,PART-045,LOT-00454,angle,45,46.0,44.0,44.32,1/11/2024 3:23,CMM2,QC011,pass,PO000454,PART-045,LOT-00454,2024-01-10 03:23:00,265,M011,OP023,3,PLANT2,delayed,True,0.4858705801487287,False,False
M0000455,PART-019,LOT-00455,parallelism,0,0.1,0.0,-0.009,1/31/2024 19:17,CMM1,QC015,fail,PO000455,PART-019,LOT-00455,2024-01-29 19:17:00,271,M019,OP032,2,PLANT2,completed,False,-0.8799236937851572,False,False
M0000456,PART-026,LOT-00456,angle,45,46.0,44.0,45.239,1/18/2024 20:41,CMM3,QC009,pass,PO000456,PART-026,LOT-00456,2024-01-17 14:41:00,78,M019,OP026,2,PLANT3,delayed,True,0.5141853388336807,False,False
M0000457,PART-012,LOT-00457,bore_diameter,50,50.4,49.6,50.2,1/26/2024 17:51,CMM1,QC008,pass,PO000457,PART-012,LOT-00457,2024-01-26 00:51:00,33,M015,OP091,3,PLANT1,completed,True,0.6670357390905332,False,False
M0000458,PART-019,LOT-00458,width,10,10.1,9.9,10.002,1/5/2024 7:32,CMM2,QC009,pass,PO000458,PART-019,LOT-00458,2024-01-04 03:32:00,439,M014,OP087,3,PLANT2,completed,True,-0.5714807675663809,False,False
M0000459,PART-020,LOT-00459,parallelism,0,0.1,0.0,-0.02,1/12/2024 6:21,CMM3,QC008,fail,PO000459,PART-020,LOT-00459,2024-01-12 00:21:00,149,M005,OP092,3,PLANT2,completed,False,-0.8802626081981435,False,False
M0000460,PART-005,LOT-00460,flatness,0,0.1,0.0,0.054,1/23/2024 1:30,CMM2,QC003,pass,PO000460,PART-005,LOT-00460,2024-01-21 10:30:00,326,M016,OP075,1,PLANT2,completed,True,-0.8779826385107807,False,False
M0000461,PART-045,LOT-00461,length,20,20.2,19.8,19.908,1/21/2024 1:53,CMM2,QC003,pass,PO000461,PART-045,LOT-00461,2024-01-20 00:53:00,298,M002,OP047,3,PLANT3,in_progress,True,-0.2662729334715655,False,False
M0000462,PART-035,LOT-00462,bore_diameter,50,50.4,49.6,49.773,1/28/2024 1:36,CMM1,QC006,pass,PO000462,PART-035,LOT-00462,2024-01-28 00:36:00,346,M003,OP014,3,PLANT1,completed,True,0.653879697786426,False,False
M0000463,PART-023,LOT-00463,flatness,0,0.1,0.0,-0.002,1/9/2024 17:41,CMM2,QC008,fail,PO000463,PART-023,LOT-00463,2024-01-08 13:41:00,351,M020,OP006,1,PLANT3,delayed,False,-0.8797080209768932,False,False
M0000464,PART-044,LOT-00464,outer_diameter,100,100.5,99.5,100.064,1/31/2024 21:24,CMM1,QC012,pass,PO000464,PART-044,LOT-00464,2024-01-30 10:24:00,224,M011,OP056,1,PLANT1,completed,True,2.2033655835589236,False,False
M0000465,PART-017,LOT-00465,parallelism,0,0.1,0.0,-0.001,1/12/2024 3:29,CMM1,QC003,fail,PO000465,PART-017,LOT-00465,2024-01-11 02:29:00,281,M017,OP072,3,PLANT3,completed,False,-0.8796772105757126,False,False
M0000466,PART-015,LOT-00466,bore_diameter,50,50.4,49.6,49.724,1/22/2024 16:54,CMM3,QC013,pass,PO000466,PART-015,LOT-00466,2024-01-21 06:54:00,211,M013,OP060,1,PLANT3,completed,True,0.6523699881285774,False,False
M0000467,PART-033,LOT-00467,angle,45,46.0,44.0,44.97,1/8/2024 2:39,CMM1,QC011,pass,PO000467,PART-033,LOT-00467,2024-01-07 20:39:00,196,M001,OP062,2,PLANT1,completed,True,0.5058973409161049,False,False
M0000468,PART-006,LOT-00468,width,10,10.1,9.9,9.957,1/7/2024 6:46,CMM2,QC001,pass,PO000468,PART-006,LOT-00468,2024-01-06 06:46:00,445,M005,OP045,1,PLANT2,completed,True,-0.572867235619507,False,False
M0000469,PART-014,LOT-00469,bore_diameter,50,50.4,49.6,50.089,1/25/2024 11:11,CMM3,QC013,pass,PO000469,PART-014,LOT-00469,2024-01-24 17:11:00,267,M012,OP061,2,PLANT1,completed,True,0.6636157845594888,False,False
M0000470,PART-045,LOT-00470,parallelism,0,0.1,0.0,0.012,1/23/2024 1:11,CMM2,QC019,pass,PO000470,PART-045,LOT-00470,2024-01-21 14:11:00,183,M003,OP039,2,PLANT1,in_progress,True,-0.879276675360365,False,False
M0000471,PART-008,LOT-00471,thickness,5,5.05,4.95,4.984,1/3/2024 9:40,CMM1,QC015,pass,PO000471,PART-008,LOT-00471,2024-01-02 00:40:00,454,M011,OP083,3,PLANT1,completed,True,-0.7260873606905263,False,False
M0000472,PART-011,LOT-00472,bore_diameter,50,50.4,49.6,49.931,1/12/2024 17:25,CMM2,QC004,pass,PO000472,PART-011,LOT-00472,2024-01-12 02:25:00,284,M006,OP071,3,PLANT1,completed,True,0.6587477411729573,False,False
M0000473,PART-028,LOT-00473,bore_diameter,50,50.4,49.6,49.859,1/23/2024 5:41,CMM2,QC001,pass,PO000473,PART-028,LOT-00473,2024-01-22 00:41:00,138,M013,OP081,3,PLANT1,completed,True,0.6565293922879557,False,False
M0000474,PART-043,LOT-00474,outer_diameter,100,100.5,99.5,99.99,1/22/2024 16:00,CMM1,QC016,pass,PO000474,PART-043,LOT-00474,2024-01-20 16:00:00,222,M001,OP095,2,PLANT3,in_progress,True,2.2010856138715607,False,False
M0000475,PART-029,LOT-00475,angle,45,46.0,44.0,45.318,1/28/2024 17:50,CMM3,QC007,pass,PO000475,PART-029,LOT-00475,2024-01-27 22:50:00,239,M013,OP001,3,PLANT3,completed,True,0.5166193605269465,False,False
M0000476,PART-018,LOT-00476,width,10,10.1,9.9,9.967,1/3/2024 22:20,CMM2,QC017,pass,PO000476,PART-018,LOT-00476,2024-01-03 20:20:00,315,M004,OP069,2,PLANT1,completed,True,-0.5725591316077012,False,False
M0000477,PART-013,LOT-00477,outer_diameter,100,100.5,99.5,100.084,1/21/2024 23:46,CMM2,QC004,pass,PO000477,PART-013,LOT-00477,2024-01-21 19:46:00,78,M009,OP086,2,PLANT2,completed,True,2.2039817915825353,False,False
M0000478,PART-041,LOT-00478,flatness,0,0.1,0.0,-0.018,1/15/2024 8:19,CMM2,QC020,fail,PO000478,PART-041,LOT-00478,2024-01-15 06:19:00,325,M013,OP079,1,PLANT2,completed,False,-0.8802009873957825,False,False
M0000479,PART-023,LOT-00479,bore_diameter,50,50.4,49.6,49.894,1/17/2024 5:27,CMM2,QC010,pass,PO000479,PART-023,LOT-00479,2024-01-17 00:27:00,452,M015,OP080,3,PLANT1,in_progress,True,0.6576077563292759,False,False
M0000480,PART-046,LOT-00480,thickness,5,5.05,4.95,4.998,1/15/2024 10:53,CMM2,QC019,pass,PO000480,PART-046,LOT-00480,2024-01-14 12:53:00,490,M020,OP076,1,PLANT1,completed,True,-0.7256560150739981,False,False
M0000481,PART-021,LOT-00481,flatness,0,0.1,0.0,-0.035,1/6/2024 22:44,CMM1,QC008,fail,PO000481,PART-021,LOT-00481,2024-01-06 08:44:00,142,M010,OP015,1,PLANT1,completed,False,-0.8807247642158522,False,False
M0000482,PART-010,LOT-00482,thickness,5,5.05,4.95,4.991,1/26/2024 3:57,CMM2,QC011,pass,PO000482,PART-010,LOT-00482,2024-01-24 05:57:00,218,M014,OP077,3,PLANT1,completed,True,-0.7258716878822623,False,False
M0000483,PART-028,LOT-00483,angle,45,46.0,44.0,44.601,1/10/2024 0:53,CMM3,QC004,pass,PO000483,PART-028,LOT-00483,2024-01-09 10:53:00,269,M018,OP089,1,PLANT3,delayed,True,0.49452830288047134,False,False
M0000484,PART-012,LOT-00484,parallelism,0,0.1,0.0,0.065,1/26/2024 7:06,CMM1,QC008,pass,PO000484,PART-012,LOT-00484,2024-01-26 06:06:00,105,M016,OP037,1,PLANT1,completed,True,-0.8776437240977943,False,False
M0000485,PART-029,LOT-00485,angle,45,46.0,44.0,45.012,1/29/2024 4:33,CMM1,QC010,pass,PO000485,PART-029,LOT-00485,2024-01-29 04:33:00,47,M012,OP002,3,PLANT2,completed,True,0.5071913777656893,False,False
M0000486,PART-025,LOT-00486,length,20,20.2,19.8,19.953,1/27/2024 14:23,CMM2,QC007,pass,PO000486,PART-025,LOT-00486,2024-01-26 13:23:00,278,M016,OP053,1,PLANT3,completed,True,-0.2648864654184395,False,False
M0000487,PART-046,LOT-00487,flatness,0,0.1,0.0,0.007,1/23/2024 3:48,CMM3,QC016,pass,PO000487,PART-046,LOT-00487,2024-01-21 04:48:00,270,M006,OP011,3,PLANT3,completed,True,-0.8794307273662679,False,False
M0000488,PART-049,LOT-00488,parallelism,0,0.1,0.0,-0.004,1/12/2024 5:52,CMM1,QC019,fail,PO000488,PART-049,LOT-00488,2024-01-11 00:52:00,169,M002,OP036,3,PLANT1,completed,False,-0.8797696417792543,False,False
M0000489,PART-011,LOT-00489,thickness,5,5.05,4.95,4.996,1/23/2024 15:31,CMM1,QC009,pass,PO000489,PART-011,LOT-00489,2024-01-21 19:31:00,309,M016,OP071,2,PLANT3,completed,True,-0.7257176358763593,False,False
M0000490,PART-008,LOT-00490,parallelism,0,0.1,0.0,0.02,1/13/2024 13:36,CMM1,QC018,pass,PO000490,PART-008,LOT-00490,2024-01-13 04:36:00,416,M018,OP047,3,PLANT3,in_progress,True,-0.8790301921509204,False,False
M0000491,PART-003,LOT-00491,angle,45,46.0,44.0,45.253,1/22/2024 2:05,CMM2,QC008,pass,PO000491,PART-003,LOT-00491,2024-01-21 02:05:00,299,M007,OP055,3,PLANT1,completed,True,0.5146166844502089,False,False
M0000492,PART-042,LOT-00492,length,20,20.2,19.8,19.965,1/14/2024 0:22,CMM2,QC018,pass,PO000492,PART-042,LOT-00492,2024-01-12 06:22:00,172,M002,OP058,1,PLANT2,completed,True,-0.26451674060427255,False,False
M0000493,PART-006,LOT-00493,parallelism,0,0.1,0.0,-0.019,1/21/2024 15:34,CMM3,QC003,fail,PO000493,PART-006,LOT-00493,2024-01-20 23:34:00,463,M004,OP100,3,PLANT1,completed,False,-0.8802317977969629,False,False
M0000494,PART-048,LOT-00494,width,10,10.1,9.9,9.991,1/28/2024 6:10,CMM1,QC016,pass,PO000494,PART-048,LOT-00494,2024-01-27 18:10:00,372,M012,OP091,2,PLANT3,completed,True,-0.5718196819793674,False,False
M0000495,PART-011,LOT-00495,flatness,0,0.1,0.0,-0.077,1/29/2024 3:00,CMM2,QC001,fail,PO000495,PART-011,LOT-00495,2024-01-29 01:00:00,91,M007,OP027,3,PLANT1,completed,False,-0.8820188010654366,False,False
M0000496,PART-035,LOT-00496,angle,45,46.0,44.0,44.495,1/15/2024 12:01,CMM1,QC016,pass,PO000496,PART-035,LOT-00496,2024-01-13 19:01:00,325,M018,OP022,2,PLANT2,delayed,True,0.4912624003553299,False,False
M0000497,PART-019,LOT-00497,width,10,10.1,9.9,10.046,1/15/2024 9:01,CMM3,QC005,pass,PO000497,PART-019,LOT-00497,2024-01-14 04:01:00,313,M009,OP066,3,PLANT3,in_progress,True,-0.5701251099144355,False,False
M0000498,PART-009,LOT-00498,outer_diameter,100,100.5,99.5,100.274,1/20/2024 0:34,CMM2,QC005,pass,PO000498,PART-009,LOT-00498,2024-01-19 17:34:00,490,M002,OP036,2,PLANT3,completed,True,2.209835767806845,False,False
M0000499,PART-009,LOT-00499,angle,45,46.0,44.0,43.702,1/13/2024 23:42,CMM1,QC012,fail,PO000499,PART-009,LOT-00499,2024-01-12 08:42:00,94,M011,OP032,1,PLANT3,completed,False,0.4668297522191308,False,True
M0000500,PART-010,LOT-00500,thickness,5,5.05,4.95,4.996,1/28/2024 7:42,CMM1,QC019,pass,PO000500,PART-010,LOT-00500,2024-01-27 06:42:00,343,M009,OP081,1,PLANT2,completed,True,-0.7257176358763593,False,False
M0000501,PART-005,LOT-00501,parallelism,0,0.1,0.0,-0.037,1/31/2024 12:05,CMM3,QC011,fail,PO000501,PART-005,LOT-00501,2024-01-29 20:05:00,426,M003,OP052,2,PLANT3,completed,False,-0.8807863850182134,False,False
M0000502,PART-045,LOT-00502,angle,45,46.0,44.0,45.192,1/18/2024 9:07,CMM3,QC008,pass,PO000502,PART-045,LOT-00502,2024-01-17 19:07:00,252,M016,OP042,2,PLANT3,completed,True,0.5127372499781936,False,False
M0000503,PART-050,LOT-00503,thickness,5,5.05,4.95,5.005,1/6/2024 11:44,CMM3,QC004,pass,PO000503,PART-050,LOT-00503,2024-01-05 05:44:00,394,M015,OP082,3,PLANT3,completed,True,-0.7254403422657342,False,False
M0000504,PART-005,LOT-00504,flatness,0,0.1,0.0,0.103,1/27/2024 6:44,CMM3,QC005,fail,PO000504,PART-005,LOT-00504,2024-01-25 07:44:00,223,M007,OP055,1,PLANT1,completed,False,-0.8764729288529323,False,False
M0000505,PART-021,LOT-00505,angle,45,46.0,44.0,45.373,1/15/2024 11:45,CMM3,QC002,pass,PO000505,PART-021,LOT-00505,2024-01-13 21:45:00,192,M018,OP074,2,PLANT1,completed,True,0.5183139325918783,False,False
M0000506,PART-032,LOT-00506,angle,45,46.0,44.0,43.799,1/16/2024 18:27,CMM1,QC002,fail,PO000506,PART-032,LOT-00506,2024-01-16 15:27:00,477,M002,OP006,2,PLANT1,completed,False,0.469818361133647,False,True
